GameID,DateTime_ET,Visitor,Visitor PTS,Home,Home PTS,Winner,Kalshi Odds (Visitor win),Kalshi Odds (Home win)
KXNBAGAME-26APR04SASDEN-DEN,2026-04-04 15:00:00,San Antonio Spurs,134,Denver Nuggets,136,Denver Nuggets,0.54,0.46
KXNBAGAME-26APR04WASMIA-MIA,2026-04-04 15:00:00,Washington Wizards,136,Miami Heat,152,Miami Heat,0.050000000000000044,0.95
KXNBAGAME-26APR04DETPHI-PHI,2026-04-04 19:00:00,Detroit Pistons,116,Philadelphia 76ers,93,Detroit Pistons,0.5900000000000001,0.41
KXNBAGAME-26APR05TORBOS-BOS,2026-04-05 15:30:00,Toronto Raptors,101,Boston Celtics,115,Boston Celtics,0.19999999999999996,0.8
KXNBAGAME-26APR05WASBKN-BKN,2026-04-05 15:30:00,Washington Wizards,115,Brooklyn Nets,121,Brooklyn Nets,0.4,0.6
KXNBAGAME-26APR05PHXCHI-CHI,2026-04-05 15:30:00,Phoenix Suns,120,Chicago Bulls,110,Phoenix Suns,0.8200000000000001,0.18
KXNBAGAME-26APR05MEMMIL-MIL,2026-04-05 15:30:00,Memphis Grizzlies,115,Milwaukee Bucks,131,Milwaukee Bucks,0.28,0.72
KXNBAGAME-26APR05INDCLE-CLE,2026-04-05 18:00:00,Indiana Pacers,108,Cleveland Cavaliers,117,Cleveland Cavaliers,0.06999999999999995,0.93
KXNBAGAME-26APR05CHAMIN-MIN,2026-04-05 19:00:00,Charlotte Hornets,122,Minnesota Timberwolves,108,Charlotte Hornets,0.62,0.38
KXNBAGAME-26APR05ORLNOP-NOP,2026-04-05 19:00:00,Orlando Magic,112,New Orleans Pelicans,108,Orlando Magic,0.69,0.31
KXNBAGAME-26APR05UTAOKC-OKC,2026-04-05 19:00:00,Utah Jazz,111,Oklahoma City Thunder,146,Oklahoma City Thunder,0.020000000000000018,0.98
KXNBAGAME-26APR05LALDAL-DAL,2026-04-05 19:30:00,Los Angeles Lakers,128,Dallas Mavericks,134,Dallas Mavericks,0.51,0.49
KXNBAGAME-26APR05LACSAC-SAC,2026-04-05 21:00:00,Los Angeles Clippers,138,Sacramento Kings,109,Los Angeles Clippers,0.86,0.14
KXNBAGAME-26APR05HOUGSW-GSW,2026-04-05 22:00:00,Houston Rockets,117,Golden State Warriors,116,Houston Rockets,0.61,0.39
KXNBAGAME-26APR06NYKATL-ATL,2026-04-06 19:00:00,New York Knicks,108,Atlanta Hawks,105,New York Knicks,0.47,0.53
KXNBAGAME-26APR06DETORL-ORL,2026-04-06 19:00:00,Detroit Pistons,107,Orlando Magic,123,Orlando Magic,0.5,0.5
KXNBAGAME-26APR06CLEMEM-MEM,2026-04-06 20:00:00,Cleveland Cavaliers,142,Memphis Grizzlies,126,Cleveland Cavaliers,0.88,0.12
KXNBAGAME-26APR06PHISAS-SAS,2026-04-06 20:00:00,Philadelphia 76ers,102,San Antonio Spurs,115,San Antonio Spurs,0.22999999999999998,0.77
KXNBAGAME-26APR06PORDEN-DEN,2026-04-06 21:00:00,Portland Trail Blazers,132,Denver Nuggets,137,Denver Nuggets,0.27,0.73
KXNBAGAME-26APR07MININD-IND,2026-04-07 19:00:00,Minnesota Timberwolves,124,Indiana Pacers,104,Minnesota Timberwolves,0.86,0.14
KXNBAGAME-26APR07CHIWAS-WAS,2026-04-07 19:00:00,Chicago Bulls,129,Washington Wizards,98,Chicago Bulls,0.6799999999999999,0.32
KXNBAGAME-26APR07MILBKN-BKN,2026-04-07 19:30:00,Milwaukee Bucks,90,Brooklyn Nets,96,Brooklyn Nets,0.53,0.47
KXNBAGAME-26APR07MIATOR-TOR,2026-04-07 19:30:00,Miami Heat,95,Toronto Raptors,121,Toronto Raptors,0.42000000000000004,0.58
KXNBAGAME-26APR07CHABOS-BOS,2026-04-07 20:00:00,Charlotte Hornets,102,Boston Celtics,113,Boston Celtics,0.35,0.65
KXNBAGAME-26APR07UTANOP-NOP,2026-04-07 20:00:00,Utah Jazz,137,New Orleans Pelicans,156,New Orleans Pelicans,0.30000000000000004,0.7
KXNBAGAME-26APR07SACGSW-GSW,2026-04-07 22:00:00,Sacramento Kings,105,Golden State Warriors,110,Golden State Warriors,0.09999999999999998,0.9
KXNBAGAME-26APR07DALLAC-LAC,2026-04-07 22:30:00,Dallas Mavericks,103,Los Angeles Clippers,116,Los Angeles Clippers,0.15000000000000002,0.85
KXNBAGAME-26APR07OKCLAL-LAL,2026-04-07 22:30:00,Oklahoma City Thunder,123,Los Angeles Lakers,87,Oklahoma City Thunder,0.94,0.06
KXNBAGAME-26APR07HOUPHX-PHX,2026-04-07 23:00:00,Houston Rockets,119,Phoenix Suns,105,Houston Rockets,0.52,0.48
KXNBAGAME-26APR08ATLCLE-CLE,2026-04-08 19:00:00,Atlanta Hawks,116,Cleveland Cavaliers,122,Cleveland Cavaliers,0.38,0.62
KXNBAGAME-26APR08MILDET-DET,2026-04-08 19:00:00,Milwaukee Bucks,111,Detroit Pistons,137,Detroit Pistons,0.040000000000000036,0.96
KXNBAGAME-26APR08MINORL-ORL,2026-04-08 19:00:00,Minnesota Timberwolves,120,Orlando Magic,132,Orlando Magic,0.18000000000000005,0.82
KXNBAGAME-26APR08MEMDEN-DEN,2026-04-08 21:00:00,Memphis Grizzlies,119,Denver Nuggets,136,Denver Nuggets,0.020000000000000018,0.98
KXNBAGAME-26APR08PORSAS-SAS,2026-04-08 21:30:00,Portland Trail Blazers,101,San Antonio Spurs,112,San Antonio Spurs,0.41000000000000003,0.59
